Dst Port,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Header Length.1,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
80,2791,3,5,306,11595,306,0,102.0,176.6691824,10147,0,2319.0,4420.676079999998,4264063.06,2866.356145,398.7142857,652.6570601,1813,5,1916,958.0,1234.60844,1831,85,2773,693.25,910.4626571,2012,5,0,0,0,0,104,168,1074.883554,1791.47259,0,10147,1322.333333,3343.180746,11200000.0,0,0,0,1,0,0,0,0,1,1487.625,102.0,2319.0,104,0,0,0,0,0,0,3,306,5,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,1878,3,6,382,11595,382,0,127.3333333,220.5478028,4355,0,1932.5,2182.468304,6377529.286,4792.332268,234.75,229.1298758,577,15,975,487.5,265.1650429,675,300,1780,356.0,399.7880689,950,15,0,0,0,0,104,200,1597.444089,3194.888179,0,4355,1197.7,1886.332364,3558249.789,0,0,0,1,0,0,0,0,2,1330.777778,127.3333333,1932.5,104,0,0,0,0,0,0,3,382,6,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,1878,3,6,382,11595,382,0,127.3333333,220.5478028,4355,0,1932.5,2182.468304,6377529.286,4792.332268,234.75,229.1298758,577,15,975,487.5,265.1650429,675,300,1780,356.0,399.7880689,950,15,0,0,0,0,104,200,1597.444089,3194.888179,0,4355,1197.7,1886.332364,3558249.789,0,0,0,1,0,0,0,0,2,1330.777778,127.3333333,1932.5,104,0,0,0,0,0,0,3,382,6,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,3720,3,6,349,11595,349,0,116.3333333,201.4952439,5792,0,1932.5,2537.820147,3210752.688,2419.354839,465.0,835.7085958,2485,3,3354,1677.0,1605.132393,2812,542,3393,678.6,1367.306952,3122,3,0,0,0,0,104,200,806.4516129,1612.903226,0,5792,1194.4,2120.4265920000007,4496208.933,0,0,0,1,0,0,0,0,2,1327.111111,116.3333333,1932.5,104,0,0,0,0,0,0,3,349,6,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,1381,3,4,372,11595,372,0,124.0,214.7743001,11595,0,2898.75,5797.5,8665459.812,5068.790731,230.1666667,273.3835523,597,5,739,369.5,371.2310601,632,107,1346,448.6666667,398.9816203,778,5,0,0,0,0,104,136,2172.338885,2896.451846,0,11595,1495.875,4082.7384520000014,16700000.0,0,0,0,1,0,0,0,0,1,1709.571429,124.0,2898.75,104,0,0,0,0,0,0,3,372,4,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,4625,3,5,358,11595,358,0,119.3333333,206.6913964,10147,0,2319.0,4420.676079999998,2584432.432,1729.72973,660.7142857000001,994.6250071,2797,29,3035,1517.5,1850.498446,2826,209,4596,1149.0,1362.639351,3121,196,0,0,0,0,104,168,648.6486486,1081.081081,0,10147,1328.111111,3341.249109,11200000.0,0,0,0,1,0,0,0,0,1,1494.125,119.3333333,2319.0,104,0,0,0,0,0,0,3,358,5,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,1878,3,6,382,11595,382,0,127.3333333,220.5478028,4355,0,1932.5,2182.468304,6377529.286,4792.332268,234.75,229.1298758,577,15,975,487.5,265.1650429,675,300,1780,356.0,399.7880689,950,15,0,0,0,0,104,200,1597.444089,3194.888179,0,4355,1197.7,1886.332364,3558249.789,0,0,0,1,0,0,0,0,2,1330.777778,127.3333333,1932.5,104,0,0,0,0,0,0,3,382,6,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,2791,3,5,306,11595,306,0,102.0,176.6691824,10147,0,2319.0,4420.676079999998,4264063.06,2866.356145,398.7142857,652.6570601,1813,5,1916,958.0,1234.60844,1831,85,2773,693.25,910.4626571,2012,5,0,0,0,0,104,168,1074.883554,1791.47259,0,10147,1322.333333,3343.180746,11200000.0,0,0,0,1,0,0,0,0,1,1487.625,102.0,2319.0,104,0,0,0,0,0,0,3,306,5,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,1550,3,6,372,11595,372,0,124.0,214.7743001,5792,0,1932.5,2537.820147,7720645.161,5806.451613,193.75,262.93983560000004,658,3,669,334.5,402.3437585,619,50,1503,300.6,366.3137999,742,3,0,0,0,0,104,200,1935.483871,3870.967742,0,5792,1196.7,2119.419944,4491940.9,0,0,0,1,0,0,0,0,2,1329.666667,124.0,1932.5,104,0,0,0,0,0,0,3,372,6,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,1550,3,6,372,11595,372,0,124.0,214.7743001,5792,0,1932.5,2537.820147,7720645.161,5806.451613,193.75,262.93983560000004,658,3,669,334.5,402.3437585,619,50,1503,300.6,366.3137999,742,3,0,0,0,0,104,200,1935.483871,3870.967742,0,5792,1196.7,2119.419944,4491940.9,0,0,0,1,0,0,0,0,2,1329.666667,124.0,1932.5,104,0,0,0,0,0,0,3,372,6,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,1893,3,7,348,11595,348,0,116.0,200.9178937,4344,0,1656.428571,1760.597234,6309033.281,5282.62018,210.3333333,237.8592021,769,3,967,483.5,584.7773080000002,897,70,1765,294.1666667,351.9019276,956,3,0,0,0,0,104,232,1584.786054,3697.834126,0,4344,1085.727273,1579.834427,2495876.818,0,0,0,1,0,0,0,0,2,1194.3,116.0,1656.428571,104,0,0,0,0,0,0,3,348,7,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,3720,3,6,349,11595,349,0,116.3333333,201.4952439,5792,0,1932.5,2537.820147,3210752.688,2419.354839,465.0,835.7085958,2485,3,3354,1677.0,1605.132393,2812,542,3393,678.6,1367.306952,3122,3,0,0,0,0,104,200,806.4516129,1612.903226,0,5792,1194.4,2120.4265920000007,4496208.933,0,0,0,1,0,0,0,0,2,1327.111111,116.3333333,1932.5,104,0,0,0,0,0,0,3,349,6,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,9688,3,7,326,11595,326,0,108.6666667,188.2161878,5792,0,1656.428571,2118.2272350000007,1230491.329,1032.204789,1076.444444,2672.509266,8187,47,8987,4493.5,5458.157244,8353,634,9522,1587.0,3570.057983,8873,47,0,0,0,0,104,232,309.6614368000001,722.5433526,0,5792,1083.727273,1825.233469,3331477.218000001,0,0,0,1,0,0,0,0,2,1192.1,108.6666667,1656.428571,104,0,0,0,0,0,0,3,326,7,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,1,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,64,0,2000000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,4053,3,6,353,11595,353,0,117.6666667,203.804645,7240,0,1932.5,2846.954847,2947939.798,2220.57735,506.625,890.4530047000002,2643,2,2983,1491.5,1924.037552,2852,131,3844,768.8,1219.254977,2891,2,0,0,0,0,104,200,740.19245,1480.3849,0,7240,1194.8,2328.142693,5420248.4,0,0,0,1,0,0,0,0,2,1327.555556,117.6666667,1932.5,104,0,0,0,0,0,0,3,353,6,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,1942,3,6,351,11595,351,0,117.0,202.6499445,5803,0,1932.5,2539.075088,6151390.319,4634.397528,242.75,457.0360255,1348,2,1455,727.5,939.7449122000003,1392,63,1898,379.6,625.9547107999998,1477,2,0,0,0,0,104,200,1544.799176,3089.598352,0,5803,1194.6,2121.17259,4499373.156,0,0,0,1,0,0,0,0,2,1327.333333,117.0,1932.5,104,0,0,0,0,0,0,3,351,6,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,4520,3,5,371,11595,371,0,123.6666667,214.1969499,10147,0,2319.0,4420.676079999998,2647345.133,1769.911504,645.7142857000001,1013.491443,2767,33,3070,1535.0,1788.980156,2800,270,4487,1121.75,1396.566116,3088,59,0,0,0,0,104,168,663.7168142,1106.19469,0,10147,1329.555556,3340.780078,11200000.0,0,0,0,1,0,0,0,0,1,1495.75,123.6666667,2319.0,104,0,0,0,0,0,0,3,371,5,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,4357,3,6,326,11595,326,0,108.6666667,188.2161878,5792,0,1932.5,2537.820147,2736056.92,2065.641496,544.625,1181.589116,3464,48,3798,1899.0,2446.589463,3629,169,4192,838.4,1594.887551,3688,48,0,0,0,0,104,200,688.5471655,1377.094331,0,5792,1192.1,2121.457699,4500582.767,0,0,0,1,0,0,0,0,2,1324.555556,108.6666667,1932.5,104,0,0,0,0,0,0,3,326,6,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,1878,3,6,382,11595,382,0,127.3333333,220.5478028,4355,0,1932.5,2182.468304,6377529.286,4792.332268,234.75,229.1298758,577,15,975,487.5,265.1650429,675,300,1780,356.0,399.7880689,950,15,0,0,0,0,104,200,1597.444089,3194.888179,0,4355,1197.7,1886.332364,3558249.789,0,0,0,1,0,0,0,0,2,1330.777778,127.3333333,1932.5,104,0,0,0,0,0,0,3,382,6,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,3385,3,4,348,11595,348,0,116.0,200.9178937,11595,0,2898.75,5797.5,3528212.703,2067.946824,564.1666667000002,600.6181538,1588,45,2129,1064.5,803.9804102,1633,496,3340,1113.333333,1018.982008,2206,189,0,0,0,0,104,136,886.2629247000001,1181.6839,0,11595,1492.875,4083.690958,16700000.0,0,0,0,1,0,0,0,0,1,1706.142857,116.0,2898.75,104,0,0,0,0,0,0,3,348,4,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,5,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,400000.0,5.0,0.0,5,5,5,5.0,0.0,5,5,0,0.0,0.0,0,0,0,0,0,0,64,0,400000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,9991,3,5,354,11595,354,0,118.0,204.38199530000003,7240,0,2319.0,3003.171157,1195976.379,800.7206486,1427.285714,3357.932882,9035,2,9083,4541.5,6419.822466,9081,2,9945,2486.25,4435.837341,9137,153,0,0,0,0,104,168,300.2702432,500.4504054,0,7240,1327.666667,2429.659956,5903247.5,0,0,0,1,0,0,0,0,1,1493.625,118.0,2319.0,104,0,0,0,0,0,0,3,354,5,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,8893,3,6,358,11595,358,0,119.3333333,206.6913964,5792,0,1932.5,2181.008184,1344090.858,1012.031935,1111.625,2880.371104,8238,1,8402,4201.0,5939.696962,8401,1,8730,1746.0,3650.9744590000014,8276,46,0,0,0,0,104,200,337.3439784,674.6879568,0,5792,1195.3,1886.562544,3559118.233,0,0,0,1,0,0,0,0,2,1328.111111,119.3333333,1932.5,104,0,0,0,0,0,0,3,358,6,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,8596,3,6,325,11595,325,0,108.3333333,187.6388375,5792,0,1932.5,2181.008184,1386691.4840000002,1046.998604,1074.5,2101.737852,5970,6,6031,3015.5,4256.0757159999985,6025,6,8541,1708.2,2616.361347,6122,47,0,0,0,0,104,200,348.9995347,697.9990693,0,5792,1192.0,1888.218031,3565367.333,0,0,0,1,0,0,0,0,2,1324.444444,108.3333333,1932.5,104,0,0,0,0,0,0,3,325,6,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,1942,3,6,351,11595,351,0,117.0,202.6499445,5803,0,1932.5,2539.075088,6151390.319,4634.397528,242.75,457.0360255,1348,2,1455,727.5,939.7449122000003,1392,63,1898,379.6,625.9547107999998,1477,2,0,0,0,0,104,200,1544.799176,3089.598352,0,5803,1194.6,2121.17259,4499373.156,0,0,0,1,0,0,0,0,2,1327.333333,117.0,1932.5,104,0,0,0,0,0,0,3,351,6,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,0,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,,inf,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,64,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,9877,3,5,335,11595,335,0,111.6666667,193.4123402,5792,0,2319.0,3170.403917,1207856.637,809.9625392,1411.0,3059.993355,8328,3,9117,4558.5,5335.120664,8331,786,9874,2468.5,4557.000512,9304,188,0,0,0,0,104,168,303.7359522,506.226587,0,5792,1325.555556,2534.585672,6424124.528,0,0,0,1,0,0,0,0,1,1491.25,111.6666667,2319.0,104,0,0,0,0,0,0,3,335,5,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,4357,3,6,326,11595,326,0,108.6666667,188.2161878,5792,0,1932.5,2537.820147,2736056.92,2065.641496,544.625,1181.589116,3464,48,3798,1899.0,2446.589463,3629,169,4192,838.4,1594.887551,3688,48,0,0,0,0,104,200,688.5471655,1377.094331,0,5792,1192.1,2121.457699,4500582.767,0,0,0,1,0,0,0,0,2,1324.555556,108.6666667,1932.5,104,0,0,0,0,0,0,3,326,6,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,10583,3,6,351,11595,351,0,117.0,202.6499445,4344,0,1932.5,1754.831473,1128791.458,850.4204857000002,1322.875,2054.697923,5142,8,5019,2509.5,2126.270091,4013,1006,10575,2115.0,2761.662271,5142,48,0,0,0,0,104,200,283.4734952,566.9469905,0,4344,1194.6,1621.282565,2628557.156,0,0,0,1,0,0,0,0,2,1327.333333,117.0,1932.5,104,0,0,0,0,0,0,3,351,6,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,4357,3,6,326,11595,326,0,108.6666667,188.2161878,5792,0,1932.5,2537.820147,2736056.92,2065.641496,544.625,1181.589116,3464,48,3798,1899.0,2446.589463,3629,169,4192,838.4,1594.887551,3688,48,0,0,0,0,104,200,688.5471655,1377.094331,0,5792,1192.1,2121.457699,4500582.767,0,0,0,1,0,0,0,0,2,1324.555556,108.6666667,1932.5,104,0,0,0,0,0,0,3,326,6,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,2758,3,5,382,11595,382,0,127.3333333,220.5478028,10147,0,2319.0,4420.676079999998,4342639.594,2900.652647,394.0,592.1137278,1578,4,1749,874.5,1059.953065,1624,125,2712,678.0,824.6643762,1790,4,0,0,0,0,104,168,1087.744743,1812.907904,0,10147,1330.777778,3340.387544,11200000.0,0,0,0,1,0,0,0,0,1,1497.125,127.3333333,2319.0,104,0,0,0,0,0,0,3,382,5,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,3385,3,4,348,11595,348,0,116.0,200.9178937,11595,0,2898.75,5797.5,3528212.703,2067.946824,564.1666667000002,600.6181538,1588,45,2129,1064.5,803.9804102,1633,496,3340,1113.333333,1018.982008,2206,189,0,0,0,0,104,136,886.2629247000001,1181.6839,0,11595,1492.875,4083.690958,16700000.0,0,0,0,1,0,0,0,0,1,1706.142857,116.0,2898.75,104,0,0,0,0,0,0,3,348,4,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,1878,3,6,382,11595,382,0,127.3333333,220.5478028,4355,0,1932.5,2182.468304,6377529.286,4792.332268,234.75,229.1298758,577,15,975,487.5,265.1650429,675,300,1780,356.0,399.7880689,950,15,0,0,0,0,104,200,1597.444089,3194.888179,0,4355,1197.7,1886.332364,3558249.789,0,0,0,1,0,0,0,0,2,1330.777778,127.3333333,1932.5,104,0,0,0,0,0,0,3,382,6,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,984,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2032.520325,984.0,0.0,984,984,984,984.0,0.0,984,984,0,0.0,0.0,0,0,0,0,0,0,64,0,2032.520325,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,1893,3,7,348,11595,348,0,116.0,200.9178937,4344,0,1656.428571,1760.597234,6309033.281,5282.62018,210.3333333,237.8592021,769,3,967,483.5,584.7773080000002,897,70,1765,294.1666667,351.9019276,956,3,0,0,0,0,104,232,1584.786054,3697.834126,0,4344,1085.727273,1579.834427,2495876.818,0,0,0,1,0,0,0,0,2,1194.3,116.0,1656.428571,104,0,0,0,0,0,0,3,348,7,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,9991,3,5,354,11595,354,0,118.0,204.38199530000003,7240,0,2319.0,3003.171157,1195976.379,800.7206486,1427.285714,3357.932882,9035,2,9083,4541.5,6419.822466,9081,2,9945,2486.25,4435.837341,9137,153,0,0,0,0,104,168,300.2702432,500.4504054,0,7240,1327.666667,2429.659956,5903247.5,0,0,0,1,0,0,0,0,1,1493.625,118.0,2319.0,104,0,0,0,0,0,0,3,354,5,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,14625,3,6,362,11595,362,0,120.6666667,209.0007974,5803,0,1932.5,2539.075088,817572.6496,615.3846154,1828.125,3840.668559,11001,1,3058,1529.0,2160.918323,3057,1,14542,2908.4,4726.27441,11001,49,0,0,0,0,104,200,205.1282051,410.2564103,0,5803,1195.7,2120.689304,4497323.122,0,0,0,1,0,0,0,0,2,1328.555556,120.6666667,1932.5,104,0,0,0,0,0,0,3,362,6,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,8596,3,6,325,11595,325,0,108.3333333,187.6388375,5792,0,1932.5,2181.008184,1386691.4840000002,1046.998604,1074.5,2101.737852,5970,6,6031,3015.5,4256.0757159999985,6025,6,8541,1708.2,2616.361347,6122,47,0,0,0,0,104,200,348.9995347,697.9990693,0,5792,1192.0,1888.218031,3565367.333,0,0,0,1,0,0,0,0,2,1324.444444,108.3333333,1932.5,104,0,0,0,0,0,0,3,325,6,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
